,Ts,HighMomentum,LowMomentum,FastMomentum,Volatility,NormClose,NormVolume,Delta,HighAlpha,HighBetta,LowAlpha,LowBetta,LowGamma,Meditation,MidGamma,Theta
27,1643002737,1.0060375443532028,0.9895362648668274,1.0008757127130772,0.0006264539119749407,0.6348027292979007,0.05534979880162163,1300531.0,17251.0,5049.0,24631.0,17611.0,4777.0,30.0,2635.0,138059.0
28,1643002738,1.0057570436181371,0.9895362648668274,1.0003795041582302,0.0006285517422555589,0.583201739545781,0.0782445405207818,45109.0,5416.0,5050.0,3639.0,2867.0,3629.0,29.0,1103.0,12005.0
29,1643002739,1.0059348222325035,0.9895362648668274,1.0001597468648569,0.0006226686288556433,0.5755725330162084,0.0,201559.0,27319.0,38772.0,75768.0,59647.0,20616.0,30.0,4080.0,173939.0
30,1643002740,1.0070711613237966,0.9895362648668274,1.0,0.0006227593308832366,0.5652083471680686,0.0589269320019317,4387.0,621.0,4255.0,3531.0,3068.0,1888.0,24.0,595.0,12156.0
31,1643002741,1.0071127497909227,0.9895362648668274,0.9996939917477368,0.0006226872002394915,0.5592026180988376,0.02280065935631937,1243.0,1675.0,3796.0,597.0,5749.0,1022.0,17.0,1118.0,6079.0
32,1643002742,1.0069257502484579,0.9895362648668274,0.9999203487819424,0.0006224975440214502,0.5875584100986251,0.023172917381994708,7900.0,1088.0,2752.0,146.0,2755.0,1625.0,1.0,1032.0,10416.0
33,1643002743,1.0069395889774315,0.9895362648668274,1.000013275819198,0.0006222036390370188,0.5913687830042608,0.0,1485.0,880.0,3824.0,2163.0,2512.0,1865.0,1.0,1127.0,3796.0
34,1643002744,1.007105817068109,0.9895362648668274,0.9997343436509472,0.0006129951847868938,0.5744821229513336,0.0016559209546034126,83062.0,3820.0,4447.0,7127.0,9861.0,2864.0,1.0,1302.0,23296.0
35,1643002745,1.0082990011309512,0.9895362648668274,0.999487769676368,0.0006135406570926544,0.5499132172130134,0.017313319486784117,16977.0,6149.0,7258.0,4026.0,6244.0,2333.0,14.0,1019.0,4771.0
36,1643002746,1.008516981112347,0.9895362648668274,1.0002927130519064,0.0006075858061938249,0.585924903571755,0.031049851617833524,32983.0,2425.0,2989.0,2865.0,3113.0,1977.0,29.0,885.0,7714.0
37,1643002747,1.008848457040969,0.9895362648668274,1.0003190721941453,0.000604616627580516,0.5935454213198939,0.027295452016136833,5898.0,1860.0,2838.0,546.0,1794.0,1257.0,27.0,783.0,6594.0
38,1643002748,1.0088060742980287,0.9895362648668274,0.9999402590045104,0.0006034498532013401,0.5881028469829575,0.0041872807770687685,15931.0,6480.0,1929.0,3035.0,3694.0,936.0,37.0,611.0,8150.0
39,1643002749,1.008481788024703,0.9895362648668274,1.0000730751344846,0.0006020485149233838,0.5875584100986251,0.0,6986.0,1623.0,2201.0,4995.0,4572.0,2421.0,40.0,514.0,2234.0
40,1643002750,1.0084677145659324,0.9895362648668274,0.9993186849789636,0.0006020422646618896,0.5886472512281533,0.009491110734047565,2977.0,3938.0,1984.0,6869.0,4889.0,904.0,40.0,1120.0,18392.0
41,1643002751,1.0087495943735976,0.9895362648668274,0.9992979392550551,0.0006004755542445084,0.5772079026534316,0.016692852249241903,6968.0,2314.0,2922.0,5036.0,2991.0,2355.0,40.0,727.0,26060.0
42,1643002752,1.0091031648583533,0.9895362648668274,0.9997072749998483,0.0006008135272951626,0.5592026180988376,0.006254024107114296,2471.0,6743.0,2632.0,2323.0,1949.0,1917.0,43.0,834.0,4882.0
43,1643002753,1.0069534297984155,0.9895362648668274,1.0000066500610556,0.0005896547120959217,0.5761176889526985,0.038586642352914265,10619.0,2503.0,3535.0,3509.0,4599.0,1229.0,29.0,1313.0,22050.0
44,1643002754,1.007571473377889,0.9895362648668274,1.0004253390650848,0.0005893872843798117,0.600072207664155,0.03557652639910968,2936.0,2132.0,4348.0,6051.0,3443.0,2376.0,35.0,1690.0,3964.0
45,1643002755,1.007731872628531,0.9895362648668274,1.0004190128678483,0.0005891820282495033,0.5935454213198939,0.030388312065671483,2404.0,1478.0,3037.0,5314.0,1791.0,980.0,51.0,1247.0,1137.0
46,1643002756,1.0081235871285883,0.9895362648668274,1.0000199197623416,0.0005619755697577862,0.5891916228381645,0.021281416933276318,5710.0,8938.0,3109.0,23669.0,7914.0,2190.0,51.0,906.0,24246.0
47,1643002757,1.0096075831860185,0.9895362648668274,1.0003049014048122,0.000559391887385042,0.6163686797222072,0.09859893944105252,21455.0,1527.0,5012.0,3643.0,2447.0,1607.0,56.0,2803.0,8315.0
48,1643002758,1.0091669522632472,0.9895362648668274,1.0011183793588754,0.00056114142153688,0.6661629409080485,0.1962059452395948,3246.0,3988.0,2397.0,2347.0,2293.0,1668.0,61.0,1049.0,940.0
49,1643002759,1.0092733630609625,0.9895362648668274,1.0016027745961216,0.0005610045985441298,0.6812636796451408,0.12096563123609012,4050.0,2359.0,1525.0,6338.0,2518.0,4056.0,60.0,1043.0,4434.0
50,1643002760,1.0093159618885357,0.9895362648668274,1.0011365460457586,0.0005553133627732438,0.6791079680600789,0.13072864226442932,8618.0,4406.0,4506.0,3950.0,2586.0,10174.0,57.0,4426.0,4976.0
51,1643002761,1.009885839552512,0.9895362648668274,1.0010172054048956,0.0005552508428019297,0.6769517446118894,0.04197473458552803,32789.0,2622.0,9922.0,2059.0,13874.0,3351.0,43.0,1184.0,59453.0
52,1643002762,1.010028862115502,0.9895362648668274,1.001261048131502,0.0005529083876561282,0.6914963270035848,0.11308408213911353,8871.0,2512.0,3524.0,559.0,2225.0,3621.0,29.0,1122.0,4441.0
53,1643002763,1.0105743826726559,0.9895362648668274,1.0011626078538616,0.0005530183034042517,0.6828801275699024,0.039268246519848386,5455.0,3126.0,2518.0,5172.0,3012.0,1883.0,23.0,2036.0,14800.0
54,1643002764,1.01040176376752,0.9897053190715596,1.0011493123511004,0.0005530272099462369,0.6806551016802751,0.013400050243415298,4038.0,1962.0,6309.0,6470.0,5241.0,1125.0,17.0,3872.0,11033.0
55,1643002765,1.0095079011907655,0.989726432652176,1.001426938587163,0.0005513678065089836,0.6900494908570476,0.0071926736326961265,2567.0,1879.0,8933.0,4879.0,3342.0,1590.0,35.0,4178.0,6005.0
56,1643002766,1.0097929939135926,0.989726432652176,0.9992108929133092,0.0005844451629351657,0.4876872610507458,0.5023106658742769,7409.0,5898.0,6046.0,4207.0,2276.0,3278.0,41.0,481.0,7456.0
57,1643002767,1.0103802091253578,0.989726432652176,0.9989308865703788,0.000584448377376895,0.481552693888806,0.039051308238075545,8540.0,589.0,4651.0,2459.0,6128.0,1322.0,35.0,808.0,2201.0
58,1643002768,1.0103371149645246,0.9897686477004386,0.9990544634949152,0.0005851374530670894,0.5160760414766282,0.07083930131518079,516.0,1493.0,3839.0,3919.0,2585.0,3102.0,35.0,1500.0,6469.0
59,1643002769,1.0099215743665548,0.9901758962097844,0.9991072332753246,0.0005839125690700444,0.4921085012347451,0.06783584696918557,8160.0,906.0,3310.0,8497.0,2483.0,6936.0,41.0,1434.0,7617.0
60,1643002770,1.008912067837266,0.9911666555278992,0.9991201410784709,0.0005834169499220793,0.4728583283915053,0.04453008961041903,5241.0,4657.0,2156.0,3624.0,5083.0,1452.0,37.0,900.0,17469.0
61,1643002771,1.0088060742980287,0.9912707957233936,0.9989829174771124,0.0005821143360336449,0.4640142696287839,0.0205942031228568,9980.0,2128.0,2390.0,2456.0,1674.0,3541.0,43.0,365.0,5715.0
62,1643002772,1.0074600565993452,0.9924511004233356,0.9984034854094996,0.0005765396836897456,0.4202202752410926,0.02301906709574884,4165.0,2932.0,4579.0,1828.0,2283.0,1138.0,41.0,1236.0,6613.0
63,1643002773,1.0076063189142963,0.9924511004233356,0.998206467120058,0.0005763002812843199,0.41885423211990347,0.026698574685291628,9861.0,8977.0,3453.0,15114.0,4038.0,2724.0,48.0,1517.0,8581.0
64,1643002774,1.0057980387628154,0.993903868168408,0.9981258746101376,0.0005579642560504277,0.2711201231663936,0.013431321819459704,6055.0,5767.0,2940.0,1582.0,2018.0,2491.0,57.0,2309.0,2616.0
65,1643002775,1.0052461508108712,0.993903868168408,0.9985720703223712,0.0005576851246582568,0.32113376231613666,0.06550222528435183,28571.0,4749.0,2947.0,4647.0,6923.0,2454.0,61.0,1698.0,2447.0
66,1643002776,1.0057638748649869,0.993903868168408,0.9984151079435994,0.0005576588011295121,0.32365989554737185,0.025640905766170282,9453.0,3226.0,4676.0,2133.0,1807.0,3378.0,57.0,1501.0,17335.0
67,1643002777,1.0047245923009052,0.993903868168408,0.9983668077764888,0.0005572533457935653,0.3042812178760088,0.02177752430795952,21285.0,6044.0,4915.0,12202.0,2163.0,2522.0,50.0,1447.0,24689.0
68,1643002778,1.0045154533725784,0.993903868168408,0.9984001085746164,0.0005539693235425776,0.30849625583119816,0.01557083609669702,8821.0,8472.0,3166.0,7524.0,5104.0,985.0,48.0,953.0,9070.0
69,1643002779,1.0041858545197144,0.993903868168408,0.9982159817084348,0.0005529857763791993,0.3025948473693618,0.02625124872038285,6729.0,3837.0,5176.0,6357.0,1181.0,1445.0,44.0,1406.0,13744.0
70,1643002780,1.0039243702953655,0.993903868168408,1.000729694343638,0.0005521706103390232,0.3127100253809192,0.02366351643247984,5982.0,4256.0,3209.0,2928.0,2963.0,1295.0,54.0,1013.0,4342.0
71,1643002781,1.0046165897257335,0.993903868168408,1.000516351020283,0.0005520924873917949,0.2764301007773273,0.03383465213761175,9093.0,3641.0,3029.0,2382.0,1703.0,968.0,56.0,1763.0,4321.0
72,1643002782,1.0046233361400652,0.993903868168408,0.9995775024935932,0.0005535725552186436,0.2103791411144944,0.15736480997828692,13961.0,11289.0,5794.0,10541.0,5113.0,3378.0,54.0,1307.0,15058.0
73,1643002783,1.0049816121868622,0.993903868168408,1.0001137624076069,0.0005549629876375094,0.274740372588354,0.05356745639769045,1086.0,3876.0,3752.0,108.0,4347.0,1847.0,48.0,953.0,9679.0
74,1643002784,1.0047651262681927,0.993903868168408,0.999865958234392,0.0005545697413574923,0.2383618104931963,0.025261728848744287,40179.0,5396.0,3297.0,2028.0,5479.0,2179.0,43.0,2101.0,7956.0
75,1643002785,1.0045761217198277,0.993903868168408,0.9995310576168156,0.000553743778569388,0.22056112846371456,0.04181570056803525,7797.0,6883.0,6361.0,5323.0,1648.0,1313.0,47.0,924.0,5434.0
76,1643002786,1.0048665400723615,0.993903868168408,1.0006198043175036,0.0005598551842394836,0.361497309318282,0.3477158816073473,5132.0,2770.0,5666.0,2671.0,2339.0,1686.0,37.0,950.0,10028.0
77,1643002787,1.0040851948068084,0.993903868168408,1.000606592663424,0.0005569550669780333,0.3581381207487733,0.1084479579231062,9351.0,1658.0,3082.0,456.0,3207.0,3881.0,34.0,2044.0,7024.0
78,1643002788,1.0035902288389018,0.993903868168408,1.001058843214887,0.0005574747307089691,0.4017448411751559,0.034749085244557186,6936.0,4261.0,3199.0,1988.0,1131.0,3116.0,37.0,683.0,6999.0
79,1643002789,1.004232867142454,0.993903868168408,1.0003127260627689,0.0005580503365891827,0.3606575877214428,0.07939792563529763,7821.0,2720.0,4710.0,3951.0,1924.0,1757.0,35.0,1968.0,3247.0
80,1643002790,1.0041053178528438,0.993903868168408,1.000345873686382,0.0005564304318892256,0.3673739509342964,0.01571902563636058,6470.0,4615.0,2460.0,5293.0,1185.0,2543.0,47.0,1223.0,5195.0
81,1643002791,1.004596353477455,0.993903868168408,1.0001799993149745,0.0005567379994715271,0.32702736444714786,0.14442409083658464,4995.0,936.0,3297.0,5408.0,3358.0,1699.0,54.0,912.0,9307.0
82,1643002792,1.0045828651401885,0.993903868168408,1.0005123902511457,0.0005573715613363408,0.3732481272944063,0.03011404922442418,12569.0,2378.0,5170.0,19310.0,2889.0,1375.0,54.0,1163.0,30989.0
83,1643002793,1.004785400009811,0.993903868168408,1.0007316042178158,0.0005568925429529394,0.3950449475137871,0.02319960516305689,12949.0,4882.0,5830.0,13591.0,5199.0,1520.0,51.0,2059.0,22287.0
84,1643002794,1.0051103941855284,0.993903868168408,1.0006912694880803,0.0005546528080388113,0.40007016826933695,0.14354582681180006,3969.0,2036.0,5552.0,5136.0,5626.0,2109.0,41.0,1341.0,13380.0
85,1643002795,1.0055864282559952,0.993903868168408,1.0006001854814528,0.0005554667746282069,0.3522576009757941,0.04311389700693561,4663.0,3310.0,3759.0,3173.0,1390.0,1518.0,40.0,1392.0,11391.0
86,1643002796,1.0051714596786792,0.993903868168408,1.0011302296414732,0.0005553047939181401,0.353097826440914,0.031504774796102204,3001.0,839.0,5664.0,8088.0,823.0,2793.0,37.0,1185.0,19622.0
87,1643002797,1.0052054026162909,0.993903868168408,1.0004205271217792,0.0005552359733890749,0.32786910515161405,0.01630229612627806,1911.0,1593.0,4189.0,1381.0,2907.0,1420.0,27.0,1655.0,5543.0
88,1643002798,1.0049816121868622,0.993903868168408,1.0009017731484204,0.0005538280201833633,0.3522576009757941,0.032724897241451195,3140.0,7554.0,2440.0,1689.0,3947.0,1655.0,37.0,1055.0,4478.0
89,1643002799,1.0047110849812066,0.993903868168408,1.0010162397507525,0.0005533702775734467,0.3488961948538514,0.002398439928411854,4611.0,4036.0,2157.0,6619.0,1885.0,2927.0,44.0,899.0,10025.0
90,1643002800,1.0052597375858676,0.993903868168408,0.9995674365082974,0.000553906354189375,0.3068103929005648,0.04704287006491989,14240.0,3749.0,4866.0,33206.0,13332.0,4680.0,50.0,1586.0,38160.0
91,1643002801,1.0050900480982818,0.993903868168408,0.9993737330255956,0.0005540863358423473,0.2789643108077769,0.042039951376159984,7901.0,5792.0,4115.0,2021.0,2101.0,2898.0,56.0,3085.0,13596.0
92,1643002802,1.005286917204378,0.993903868168408,0.9990625274421588,0.0005538797063865138,0.28318697526035497,0.10911067045994174,5054.0,4871.0,4591.0,4681.0,3555.0,1499.0,51.0,1332.0,8030.0
93,1643002803,1.0055796102656962,0.993903868168408,0.9991933530196518,0.0005541121588049742,0.2586777770385141,0.024004546524841356,2134.0,7051.0,1403.0,2571.0,5356.0,753.0,50.0,1117.0,11192.0
94,1643002804,1.0054025209468618,0.993903868168408,0.9996342655784712,0.0005553113215738915,0.32113376231613666,0.06324368536675598,13138.0,6401.0,4976.0,4463.0,2187.0,1302.0,51.0,1257.0,5044.0
95,1643002805,1.0052597375858676,0.993903868168408,0.9996998925157164,0.0005550390787247918,0.2890965670277415,0.04388131872428581,5489.0,981.0,3719.0,2295.0,2700.0,2440.0,47.0,1845.0,7377.0
96,1643002806,1.0055387130088824,0.993903868168408,0.9995745016307156,0.0005536867713326268,0.3194494202818278,0.042718981853655386,14955.0,3938.0,6042.0,1925.0,3081.0,2922.0,38.0,1203.0,17488.0
97,1643002807,1.0058185432349,0.993903868168408,0.9992755985079642,0.0005522327799045217,0.3022356658456594,0.031810990116667735,34432.0,1894.0,3385.0,9069.0,1011.0,1774.0,38.0,885.0,18003.0
98,1643002808,1.0050425915294559,0.993903868168408,0.9985939626150812,0.0005536110782407752,0.2209148820986564,0.16687111422556966,8289.0,3874.0,5957.0,3340.0,1752.0,938.0,37.0,1256.0,5133.0
99,1643002809,1.0052529439455722,0.993903868168408,0.9998403638702564,0.0005574832769896276,0.3309240937825496,0.27822464133926045,19929.0,11378.0,2776.0,8204.0,7709.0,1276.0,51.0,1256.0,5041.0
100,1643002810,1.0093221598340136,0.9902811517594255,0.9979202528225136,0.0005779311095238551,0.08861237897616182,0.5394372267225944,5559.0,3754.0,3332.0,1826.0,1679.0,603.0,51.0,775.0,17565.0
101,1643002811,1.0085032944179468,0.9902811517594255,0.9979296222393992,0.0005780711925096883,0.06457892756515321,0.05385558467844796,9949.0,4942.0,5354.0,21779.0,2884.0,2604.0,61.0,1081.0,10355.0
102,1643002812,1.0091978274608735,0.9902811517594255,0.9978930189108698,0.0005780697295757933,0.08432371021218635,0.046890049133630415,215951.0,3589.0,4738.0,10330.0,6951.0,1843.0,41.0,270.0,172296.0
103,1643002813,1.0091219294437148,0.9902811517594255,0.99787212173274,0.0005769677313121309,0.07831737020793568,0.01442939108761732,48527.0,347.0,1641.0,4056.0,580.0,486.0,34.0,530.0,7916.0
104,1643002814,1.0092530654908625,0.9902811517594255,0.9977628893169456,0.0005780036128044554,0.011333144845648523,0.03061663080234598,681319.0,11729.0,6354.0,9258.0,5239.0,6219.0,27.0,875.0,134975.0
105,1643002815,1.0091357244125314,0.9902811517594255,0.998186857549037,0.0005780324575937025,0.026418310173659174,0.0722276743348136,17215.0,6510.0,2879.0,5274.0,4737.0,2798.0,21.0,903.0,8391.0
106,1643002816,1.008984093764784,0.9902811517594255,0.9977518345846862,0.0005789068708127058,0.0,0.029604532428019668,3477.0,3082.0,5477.0,1090.0,4998.0,1482.0,35.0,1712.0,5757.0
107,1643002817,1.0088670961273043,0.9902811517594255,0.9983675483697708,0.0005791728465367168,0.05327841086457925,0.058935121851926175,5714.0,3642.0,4565.0,2138.0,1518.0,2930.0,37.0,677.0,5025.0
108,1643002818,1.0086815827226516,0.9902811517594255,0.9979556586437328,0.00057882518465389,0.06356696770987398,0.022373779435904545,12493.0,4608.0,8387.0,8541.0,1563.0,1482.0,48.0,1138.0,12601.0
109,1643002819,1.0084211243805368,0.9902811517594255,0.9982697775850584,0.0005788253507277103,0.07127842316902104,0.017192627756057198,11085.0,2056.0,4073.0,5367.0,2176.0,2329.0,41.0,981.0,14412.0
110,1643002820,1.0082706704985718,0.9902811517594255,0.9978535140597036,0.0005789438024231957,0.04898927814157588,0.005855158465481999,3531.0,6015.0,3272.0,5322.0,2522.0,2150.0,54.0,1202.0,6146.0
111,1643002821,1.008599252703276,0.9902811517594255,0.9980954064549294,0.0005787880884738575,0.06356696770987398,0.02918111054079597,9238.0,2015.0,2196.0,2129.0,1797.0,1690.0,50.0,1289.0,9316.0
112,1643002822,1.0086266878249657,0.9902811517594255,0.9987573899597596,0.00057835228637803,0.06613792516157617,0.013947732605341372,1283.0,2854.0,5194.0,812.0,3136.0,3720.0,44.0,1546.0,3295.0
113,1643002823,1.008578681751436,0.9902811517594255,0.9979506659096808,0.0005730870700224745,0.0738479640718042,0.011185156850354445,14514.0,6128.0,2586.0,3247.0,3035.0,4730.0,57.0,1734.0,1927.0
114,1643002824,1.0075831062164349,0.9902811517594255,0.9996329305859244,0.0005287068584930391,0.04469883009677849,0.014544098926665059,1557.0,794.0,2260.0,2075.0,3770.0,2719.0,44.0,719.0,4463.0
115,1643002825,1.0047913267866728,0.9902811517594255,0.9996185856012136,0.0005126298704392686,0.018928474828180844,0.06773355280890643,2141.0,3331.0,3508.0,19892.0,736.0,5259.0,60.0,1046.0,9078.0
116,1643002826,1.0036604531183584,0.9902811517594255,0.9993805064775236,0.0005124610004811946,0.008607026983043926,0.09630458650998032,865.0,6877.0,6930.0,1983.0,1218.0,4786.0,63.0,1034.0,10738.0
117,1643002827,1.0030389371511732,0.9902811517594255,0.9996326307036686,0.0005090571439608253,0.034396383445918936,0.09229471839497252,7209.0,808.0,6398.0,10385.0,2815.0,3227.0,60.0,920.0,2930.0
118,1643002828,1.0027169093087571,0.9902811517594255,1.0001090988289452,0.0005083849603007982,0.03868999155685995,0.04521863899074632,9857.0,3506.0,3072.0,7799.0,1531.0,7407.0,69.0,1667.0,11670.0
119,1643002829,1.0030324853759776,0.9890407149043628,0.9985265276731043,0.0005192665167004227,0.0,0.3210812381173321,11815.0,5213.0,3950.0,13695.0,3398.0,4084.0,64.0,893.0,9889.0
120,1643002830,1.0029873357939962,0.9882799717103028,0.9980206646339628,0.0005236512856451038,0.0,0.4006474268205516,34381.0,5807.0,5656.0,11615.0,3169.0,3278.0,69.0,1350.0,16732.0
121,1643002831,1.0035890215069292,0.9882799717103028,0.9977932660696578,0.0005235615043362687,0.01962611254408026,0.09258818520726968,6883.0,1428.0,4562.0,1157.0,1465.0,5256.0,51.0,1211.0,13914.0
122,1643002832,1.0033038557429326,0.9882799717103028,0.9972805145693959,0.0005239880784218543,0.0,0.09843942691722236,11181.0,2462.0,2042.0,9664.0,3753.0,2903.0,53.0,1315.0,7358.0
123,1643002833,1.0030841124303174,0.9882799717103028,0.9969124151704408,0.0005242210370853666,0.0,0.0631183454417259,4653.0,3533.0,3396.0,4954.0,2022.0,1412.0,51.0,1256.0,4840.0
124,1643002834,1.0030776574415086,0.9880298549137472,0.9974516436373824,0.0005252552706190764,0.03469644237578417,0.17955114236504058,10696.0,1586.0,6474.0,8859.0,3291.0,3116.0,51.0,1602.0,5517.0
125,1643002835,1.0032844452078058,0.9880298549137472,0.9973571557717464,0.0005249440016664624,0.03669470470465192,0.04803077450915832,2683.0,6474.0,5793.0,7727.0,4467.0,3637.0,63.0,1620.0,17321.0
126,1643002836,1.0036409661966574,0.9880298549137472,0.9972043977643564,0.0005249056483535888,0.02403268638780015,0.01575145037519719,6787.0,3301.0,3007.0,2512.0,3769.0,2272.0,54.0,1776.0,8071.0
127,1643002837,1.003355637474811,0.9880298549137472,0.9969968678750848,0.0005249353908703653,0.01002023168128993,0.06366726467381913,58693.0,6217.0,6252.0,7954.0,3112.0,2570.0,53.0,2710.0,11177.0
128,1643002838,1.0032003808320542,0.9880298549137472,0.9977639524313076,0.0005262631965545875,0.06130906439104481,0.03130111600221493,4817.0,2886.0,6151.0,5806.0,7245.0,2915.0,48.0,907.0,7364.0
129,1643002839,1.003323270430423,0.9880298549137472,0.9978219915830504,0.0005260779340963124,0.047345756190660095,0.005656455897809997,4680.0,3428.0,5348.0,1188.0,490.0,1660.0,41.0,1116.0,14513.0
130,1643002840,1.003323270430423,0.9880298549137472,0.99823044097337,0.0005253178824668206,0.07857156360615856,0.041108075901130005,17882.0,7934.0,3797.0,3641.0,4187.0,1224.0,43.0,1934.0,18344.0
131,1643002841,1.0028971039985808,0.9880298549137472,0.997942806166468,0.0005249297970748903,0.07060774400796073,0.03851803603827877,2963.0,1131.0,4346.0,4421.0,2385.0,2525.0,35.0,1062.0,11178.0
